Source,RA_ICRS,DEC_ICRS,e_RA_ICRS,e_DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,RV,e_VR,Gmag,e_Gmag,Mass_Flame
115006339387776,45.21482669491158,0.8073722886845143,4.910469055175781,3.4149768352508545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.360891342163086,0.020055287805039592,0.75
115036404600448,45.239085969393926,0.808044951023683,0.1739402562379837,0.16440866887569427,29.12930094763781,0.22503525018692017,-9.263493333089732,0.19518665969371796,5.3652672818786495,0.20034803450107574,0.0,0.0,18.641389846801758,0.002795227876578364,0.75
115070764141952,45.24672497860978,0.8188661629717979,0.29858675599098206,0.30213791131973267,6.3809586917084316,0.41655591130256653,0.8326270756527494,0.36543986201286316,0.07584106051597157,0.366716593503952,0.0,0.0,19.52581787109375,0.0048237892631817735,0.75
115105124078848,45.23124441966738,0.8177737558514476,0.6205464601516724,0.5700616240501404,9.253249805539529,0.872336208820343,-4.958281073835283,0.7730789184570312,0.0,0.6441806554794312,0.0,0.0,20.273256301879883,0.007304060928521647,0.75
115109419284352,45.239208056133556,0.8199983573715561,0.08369613438844681,0.0709618628025055,-6.998422743260303,0.10369738191366196,2.1252551966141238,0.08401640504598618,4.245965323597064,0.09252316504716873,0.0,0.0,16.725494384765625,0.0020625002710900325,0.75
115139483622528,45.242009441382095,0.8264321818325273,0.13906243443489075,0.1284603625535965,4.274972627881087,0.17617416381835938,-2.5128586046603543,0.15403828024864197,0.2790144287162665,0.15875308215618134,0.0,0.0,18.353540420532227,0.001865567162495194,0.75
115143778760832,45.23312314633333,0.8307826652827109,2.7831122875213623,3.8402657508850098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84475326538086,0.01897335913414963,0.75
115212498694144,45.213614981788616,0.8160823073102249,2.3091790676116943,3.435553550720215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.204442977905273,0.028039542023238898,0.75
115242562834688,45.19695930993623,0.8209193620969779,2.4047534465789795,3.972661018371582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.680522918701172,0.02032204619164459,0.75
115315577714816,45.2138834038087,0.8327902019025041,0.05208928883075714,0.04637599736452103,7.0517234813313046,0.07088310271501541,1.9529037990498264,0.060091063380241394,1.423740149181817,0.05500229820609093,0.0,0.0,16.52378273010254,0.0007583822520733028,0.6875495314598083
115315577714944,45.22025028228603,0.8285116214091938,0.015178882516920567,0.013272305019199848,2.372525093306108,0.0193176232278347,-14.865778677459739,0.016497399657964706,1.1109359277963653,0.016261203214526176,-16.325817108154297,8.684252738952637,13.93969440460205,0.0003457620166015279,1.1668998003005981
115345642057472,45.239016197547706,0.841233306952158,0.22796966135501862,0.2245136946439743,5.9487689952134595,0.3234510123729706,-2.306994619047801,0.26845574378967285,0.19314468703686663,0.281454473733902,0.0,0.0,19.237316131591797,0.0033540159410928583,0.75
115349937647232,45.236524513459564,0.8416543036641096,0.3688216209411621,0.3868090510368347,13.798177290792188,0.5187675356864929,-0.8100415237539723,0.45656076073646545,0.5966379617602667,0.45327886939048767,0.0,0.0,19.8826904296875,0.0055423883796872865,0.75
115380001589760,45.20504831704796,0.8345265047147441,0.015282515436410904,0.013750355690717697,-1.641182334367448,0.018814727663993835,-11.477579542884943,0.016483813524246216,4.295367992291609,0.016582340002059937,-4.350766181945801,0.9554504752159119,11.758517265319824,0.0010746617004649068,0.9865227341651917
115380002624768,45.216909528276155,0.8376078291519029,0.36734217405319214,0.3609824478626251,10.854825788939198,0.49509021639823914,1.3790022702318678,0.45569875836372375,0.5012027665197085,0.41975823044776917,0.0,0.0,19.803979873657227,0.005348944204951933,0.75
115483080997248,45.14979422157808,0.8051637460509159,0.25392159819602966,0.24019962549209595,18.71619511510812,0.316677451133728,-12.464600935454344,0.2840602397918701,0.9774287052904931,0.28701531887054443,0.0,0.0,19.139507293701172,0.0033669360802686104,0.75
115483081198208,45.13601094662275,0.8032166598897462,1.2714651823043823,1.1492527723312378,-3.664593603127012,1.9900181293487549,-9.74929336050871,1.61497962474823,1.199734216482987,1.2438757419586182,0.0,0.0,20.55919075012207,0.014907811408647905,0.75
115551801320704,45.12644827499041,0.8156581979600918,2.9576833248138428,1.9361326694488525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.916053771972656,0.021078300842054646,0.75
115620519959296,45.167353661692715,0.8256299379691883,0.4702033996582031,0.4203729033470154,0.09161048131543814,0.534278929233551,-0.2551308429340594,0.48212507367134094,0.27763720678358217,0.5435340404510498,0.0,0.0,19.82283592224121,0.006244418059537061,0.75
115727894578176,45.10561087170264,0.8123211433603595,0.011867891997098923,0.011995910666882992,8.531314381476955,0.015168458223342896,-83.05072619114377,0.014618786051869392,10.390628064061831,0.014151006937026978,9.915567398071289,0.24496616423130035,10.882218360900879,0.0001587874029739525,0.7802321314811707
115757958912000,45.125829276578045,0.8247871581737386,0.11950341612100601,0.12031041830778122,-0.023619569427820557,0.14885544776916504,-1.791192604946313,0.1440630853176117,0.0,0.13773113489151,0.0,0.0,18.140968322753906,0.0018356570993868988,0.75
115796614248064,45.09255818630823,0.8245344317376216,0.14767175912857056,0.1438068151473999,1.49186341055603,0.1981513798236847,-3.020620099772559,0.18208223581314087,0.23542453854554815,0.1698121428489685,0.0,0.0,18.378833770751953,0.0021792198925219227,0.75
115826678587136,45.10709088852451,0.8330722384831617,0.5342230796813965,0.536024272441864,-6.979911697109788,0.6850599050521851,-12.582389894355188,0.6783065795898438,1.0459453721296066,0.6176724433898926,0.0,0.0,20.095176696777344,0.0065790354438397935,0.75
115861038128768,45.13085775423719,0.8281025899810145,0.19392237067222595,0.19320715963840485,-3.32117642176996,0.24838396906852722,-23.43376207263786,0.23450018465518951,3.690833944360223,0.2227368801832199,0.0,0.0,18.850366592407227,0.002796269158772053,0.75
115895398064896,45.142412303144,0.8375179569954732,0.41985297203063965,0.3918708562850952,0.9288711746310886,0.47573286294937134,-2.012205407329652,0.43128862977027893,1.8069164197594039,0.49539482593536377,0.0,0.0,19.655847549438477,0.006082595125854698,0.75
115899693267968,45.1410279662417,0.8430052599114634,0.04193521663546562,0.04022099822759628,112.68348971919274,0.051072731614112854,-56.56671640056647,0.047306280583143234,7.23408325059258,0.04707677662372589,0.0,0.0,16.140472412109375,0.0008759479743829559,0.75
115929757609344,45.11815421410869,0.8395441842705378,0.10405010730028152,0.11179709434509277,21.241934977617763,0.135578915476799,0.9912816275104512,0.1383417397737503,1.7364416417280806,0.12345074117183685,0.0,0.0,17.810300827026367,0.001718512517152443,0.75
115929757802624,45.12211802959649,0.8356301597182374,2.018644094467163,3.515746831893921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.933103561401367,0.020464121407002687,0.75
115929757803520,45.11545892474739,0.8392743995841891,18.070560455322266,19.7655029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.460325241088867,0.05122699338039729,0.75
